difficulty_scan	radial_small	worst_backward_residual	0.5	1.33481e-22	worst_pivot_displacement	0.15	102
difficulty_scan	toroidal_small	worst_backward_residual	0.2	1.33211e-16	worst_pivot_displacement	0.1	2
difficulty_scan	spheroidal_small	worst_backward_residual	0.1	5.27401e-23	worst_pivot_displacement	0.1	61
difficulty_scan	spheroidal_medium	worst_backward_residual	0.5	6.82242e-23	worst_pivot_displacement	0.15	82
difficulty_scan	spheroidal_large	worst_backward_residual	0.8	1.24828e-22	worst_pivot_displacement	0.1	352
difficulty_scan	spheroidal_fluid_solid	worst_backward_residual	0.1	1.57579e-22	worst_pivot_displacement	0.5	87
difficulty_scan	spheroidal_max	worst_backward_residual	0.1	2.67147e-22	worst_pivot_displacement	0.1	145
