0.000000;2.813810701791e-08;3.323969422617e-08;5.094448162019e-08
1.000000;2.612303521145e-08;3.084002578573e-08;4.730933517336e-08
2.000000;2.045479442772e-08;2.411234950155e-08;3.708267194096e-08
3.000000;1.193065524263e-08;1.400700430780e-08;2.169736193786e-08
4.000000;1.746583004810e-09;1.947411899618e-09;3.303743562697e-09
5.000000;-8.670548402421e-09;-1.037038805221e-08;-1.553087147039e-08
6.000000;-1.786285727004e-08;-2.121622727099e-08;-3.218047410446e-08
7.000000;-2.454546630945e-08;-2.906879264224e-08;-4.432642408386e-08
8.000000;-2.778608041189e-08;-3.282898474688e-08;-5.028028483058e-08
9.000000;-2.713503461828e-08;-3.197373246886e-08;-4.921848503835e-08
10.000000;-2.268767425304e-08;-2.662874079271e-08;-4.129619975181e-08
11.000000;-1.507041578919e-08;-1.755005597143e-08;-2.762470854134e-08
12.000000;-5.352523144822e-09;-6.017145710621e-09;-1.011552875805e-08
13.000000;5.103976341967e-09;6.347388474221e-09;8.786817337349e-09
14.000000;1.483517197810e-08;1.780606694860e-08;2.644604700628e-08
15.000000;2.248019761276e-08;2.675065112905e-08;4.040174348484e-08
16.000000;2.697152311830e-08;3.192783165758e-08;4.871210692635e-08
17.000000;2.768400374095e-08;3.261481830258e-08;5.022408999413e-08
18.000000;2.452187959773e-08;2.872023429650e-08;4.473334432305e-08
19.000000;1.793162001077e-08;2.079623306320e-08;3.301179545944e-08
20.000000;8.838893823340e-09;9.960235745351e-09;1.669913102283e-08
21.000000;-1.481437280233e-09;-2.262620646853e-09;-1.926546264151e-09
22.000000;-1.158404527405e-08;-1.415411421735e-08;-2.026682544655e-08
23.000000;-2.005552843680e-08;-2.404444805772e-08;-3.576544054694e-08
24.000000;-2.571213161669e-08;-3.054669753421e-08;-4.626451830515e-08
25.000000;-2.776513819808e-08;-3.275128168385e-08;-5.030497990121e-08
26.000000;-2.593082835938e-08;-3.035319357275e-08;-4.732928339687e-08
27.000000;-2.046967615454e-08;-2.369419476413e-08;-3.775834003609e-08
28.000000;-1.214937210856e-08;-1.371413789618e-08;-2.293199646296e-08
29.000000;-2.136919492939e-09;-1.818347222625e-09;-4.921496367114e-09
30.000000;8.165030786679e-09;1.032023329903e-08;1.375983250156e-08
31.000000;1.731465607334e-08;2.099627403034e-08;3.050726015973e-08
32.000000;2.403273032105e-08;2.871160436400e-08;4.298778173975e-08
33.000000;2.738145274645e-08;3.238542443010e-08;4.946507377767e-08
34.000000;2.689534058095e-08;3.150569238365e-08;4.904102403225e-08
35.000000;2.264591920350e-08;2.620048507211e-08;4.178024218876e-08
36.000000;1.523122125478e-08;1.721938815974e-08;2.870029296536e-08
37.000000;5.691633284690e-09;5.827615541074e-09;1.162911902563e-08
38.000000;-4.636069569502e-09;-6.372189492013e-09;-7.050372354548e-09
39.000000;-1.430602422284e-08;-1.766537737057e-08;-2.473287613382e-08
40.000000;-2.196567504476e-08;-2.646623734501e-08;-3.895400270780e-08
41.000000;-2.654493542539e-08;-3.154061166953e-08;-4.773368069456e-08
42.000000;-2.740566346946e-08;-3.217893108543e-08;-4.985180493664e-08
43.000000;-2.443057490471e-08;-2.829541450141e-08;-4.501776262472e-08
44.000000;-1.803920686118e-08;-2.043956652629e-08;-3.391028713601e-08
45.000000;-9.128761991520e-09;-9.718435292402e-09;-1.808217688568e-08
46.000000;1.051827003008e-09;2.359373059584e-09;2.567474305753e-10
47.000000;1.107693744894e-08;1.409594796786e-08;1.854811448422e-08
48.000000;1.954387186770e-08;2.384273731516e-08;3.424184931753e-08
49.000000;2.526910130087e-08;3.023207702349e-08;4.515162948176e-08
50.000000;2.745368467533e-08;3.236907461727e-08;4.975941081875e-08
51.000000;2.579474667307e-08;2.995692882407e-08;4.742661334091e-08
52.000000;2.052746144699e-08;2.333813776649e-08;3.848259282073e-08
53.000000;1.239172389693e-08;1.344587552182e-08;2.417814393266e-08
54.000000;2.528230706145e-09;1.672437953196e-09;6.510597950504e-09
55.000000;-7.681435101362e-09;-1.032669925371e-08;-1.205503099362e-08
56.000000;-1.680829998704e-08;-2.086563861526e-08;-2.892992465125e-08
57.000000;-2.357597948750e-08;-2.846491355235e-08;-4.176239868798e-08
58.000000;-2.703915851567e-08;-3.205916411940e-08;-4.876558452746e-08
59.000000;-2.671561807481e-08;-3.114648704480e-08;-4.896620282990e-08
