backend	repetition	wall_seconds	output_norm	base_operator_thread_seconds	dynamic_matrix_thread_seconds	compression_thread_seconds	band_pack_thread_seconds	factorization_thread_seconds	solve_thread_seconds	frequency_systems	band_packs	solves	rhs
sparse_pack	1	64.369804704000003	0.0015014486366430782	0.52133294099999949	24.949053485997148	0.076990295999928987	21.163292761999966	44.439561114000441	27.808094109998624	983155	983155	983155	2948155
sparse_pack	2	64.423215999999996	0.0015014486366430782	0.52357628199999984	24.963915737997361	0.078382759999928622	21.166958324997466	44.464238719003454	27.852210230999287	983155	983155	983155	2948155
sparse_pack	3	64.433066359999998	0.0015014486366430782	0.52704061999999974	25.033789225997673	0.077013352999930673	21.166147053027071	44.409796426002082	27.822986015999604	983155	983155	983155	2948155
direct_band	1	44.379945196999998	0.0015014486366430782	0.70742724500000087	6.1380419500016963	0.00028086600000000472	0	44.368077689000344	27.891423446001422	983155	0	983155	2948155
direct_band	2	44.619544707000003	0.0015014486366430782	0.76230024800000074	6.1533579120031874	0.00028913500000000471	0	44.451397243001864	28.136333738000154	983155	0	983155	2948155
direct_band	3	44.321974744999999	0.0015014486366430784	0.7098873739999999	6.118813592003848	0.00023973400000000506	0	44.34050872900233	27.848390014001957	983155	0	983155	2948155
